id	url	source	notes	cv_score
1	https://www.adzuna.nl/details/5782697201?utm_medium=api&utm_source=8142930b	adzuna	tier2 | score:4.0 | Backend Software Engineer @ Jobgether | €45,000–€100,000 | Candidate has strong backend skills but lacks experience with Go or Python.
2	https://nl.indeed.com/viewjob?jk=168092c69fab0619	jobspy	tier1 | score:4.0 | Full Stack Developer @ Alliander | Good match; strong full-stack skills and relevant experience.
3	https://www.linkedin.com/jobs/view/4427497631	jobspy	tier1 | score:4.0 | Java Developer @ Nedap | Good match; strong Java skills align well with the role.
4	https://www.linkedin.com/jobs/view/4314998619	jobspy	tier2 | score:4.0 | Java Developer @ Astek | Good match; strong Java skills align well with the role.
5	https://www.linkedin.com/jobs/view/4431370470	jobspy	tier1 | score:5.0 | Java Software Engineer @ DHL eCommerce Nederland | Strong Java experience aligns perfectly with the role.
6	https://www.linkedin.com/jobs/view/4430988940	jobspy	tier2 | score:5.0 | Java/Kotlin Internal Tools Developer @ Planner 5D | Expertise in Java/Kotlin matches the job requirements.
7	https://www.linkedin.com/jobs/view/4410777043	jobspy	tier2 | score:4.0 | Senior Java Developer @ HeadFirst Group | Senior level experience, minor gaps in specific seniority expectations.
8	https://www.linkedin.com/jobs/view/4375172660	jobspy	tier2 | score:5.0 | Java Software Developer @ MYLAPS Sports Technology | Extensive Java background makes for a perfect fit.
9	https://www.linkedin.com/jobs/view/4427982333	jobspy	tier2 | score:4.0 | Back End Developer @ NIXZ. | Good backend experience, minor gaps in specific tools.
10	https://www.linkedin.com/jobs/view/4425814959	jobspy	tier1 | score:4.0 | Software Engineer I (Java) -Authorisation Optimisation @ Adyen | Strong Java skills, backend focus, minor gaps in specific authorisation knowledge.
11	https://www.linkedin.com/jobs/view/4209123866	jobspy	tier2 | score:4.0 | Kotlin developer (medior) @ Energie Data Services Nederland (EDSN) B.V. | Good Kotlin skills and backend experience, minor gaps in specific medior level expectations.
12	https://www.linkedin.com/jobs/view/4430396368	jobspy	tier1 | score:5.0 | Kotlin Software Engineer @ Qualogy | Strong Kotlin experience, backend focus, and relevant skills.
13	https://www.linkedin.com/jobs/view/4431367485	jobspy	tier1 | score:5.0 | Kotlin Developer @ DHL eCommerce Nederland | Excellent match with Kotlin and backend development experience.
14	https://www.linkedin.com/jobs/view/4410052845	jobspy	tier1 | score:4.0 | Backend Engineer (Kotlin, Kafka, AI/LLM systems) @ Albert Heijn | Good fit with Kotlin and backend skills, minor gaps in AI/LLM.
15	https://www.linkedin.com/jobs/view/4415272450	jobspy	tier1 | score:4.0 | Backend developer (Kotlin, Event-driven, DevOps) @ Albert Heijn | Good match with Kotlin and DevOps, minor gaps in event-driven specifics.
16	https://www.linkedin.com/jobs/view/4416795530	jobspy	tier2 | score:5.0 | Kotlin Software Engineer | Qualogy @ Cooder | Perfect match with Kotlin and backend experience.
